id,text,category
1311,油画蓝色,neg
1312,纸皮箱,neg
1313,瘦体,neg
1314,釉质,neg
1315,项链架,neg
1316,莫代尔,neg
1317,隔离粉底,neg
1318,耳钉盒,neg
1319,纯粉,neg
1320,美式简约范,neg
1321,发卡,neg
1322,黑色,neg
1323,靓丽蓝,neg
1324,背地里,neg
1325,紫红,neg
1326,医生,neg
1327,耐重,neg
1328,钢化,neg
1329,除油腻,neg
1330,卡纸,neg
1331,多口袋短裤,neg
1332,葡萄,neg
1333,雕像,neg
1334,健步鞋,neg
1335,抗病,neg
1336,太阳镜,neg
1337,装饰扣,neg
1338,调整型,neg
1339,直筒运动裤,neg
1340,去皱纹,neg
1341,金属银色,neg
1342,烟紫色,neg
1343,算命,neg
1344,皮粉,neg
1345,炒菜盘,neg
1346,双面呢,neg
1347,素蓝色,neg
1348,除味,neg
1349,韩国纱,neg
1350,爸爸妈妈,neg
1351,短款上衣,neg
1352,放屁,neg
1353,单孔纤维,neg
1354,收胯,neg
1355,木头积木,neg
1356,面巾纸,neg
1357,牙黄,neg
1358,直板,neg
1359,吸甲醛,neg
1360,碧海蓝色,neg
1361,塘栖枇杷,neg
1362,光猫,neg
1363,杂志桌,neg
1364,驾车鞋,neg
1365,盘子,neg
1366,无毛领,neg
1367,雅尼绒,neg
1368,蓝莓汁,neg
1369,奶油白,neg
1370,蜜桔色,neg
1371,小宝贝,neg
1372,北欧风,neg
1373,羊皮,neg
1374,羽绒丝,neg
1375,A型,neg
1376,拉菲红色,neg
1377,身体乳液,neg
1378,暮黑,neg
1379,淡淡紫,neg
1380,炖燕窝,neg
1381,比美,neg
1382,水晶绿,neg
1383,棉线,neg
1384,酱鸭,neg
1385,手部美白,neg
1386,素绿,neg
1387,复写纸,neg
1388,吸水防滑,neg
1389,爬行,neg
1390,猫链,neg
1391,玄黑,neg
1392,安全衣,neg
1393,纯棉袜,neg
1394,焦糖黑色,neg
1395,赛琪运动,neg
1396,深紫,neg
1397,夹式,neg
1398,祖母蓝色,neg
1399,护色修复,neg
1400,烫金,neg
1401,女小学生,neg
1402,老人,neg
1403,大袖衫,neg
1404,耐磨透气,neg
1405,扣子领,neg
1406,中古,neg
1407,绞股蓝茶,neg
1408,保护颈椎,neg
1409,透绿,neg
1410,好奇,neg
1411,捡书,neg
1412,勺子,neg
1413,生日礼服,neg
1414,茶籽油,neg
1415,16色,neg
1416,银红,neg
1417,土黄,neg
1418,编织毛线,neg
1419,黄咖色,neg
1420,遮挡太阳,neg
1421,大熊,neg
1422,靠背,neg
1423,工作台,neg
1424,橙汁,neg
1425,摒挡,neg
1426,水墨画,neg
1427,炊具,neg
1428,百药棉,neg
1429,改良旗袍裙,neg
1430,电压,neg
1431,军装式,neg
1432,吧台椅,neg
1433,四脚,neg
1434,风扇灯,neg
1435,防撞,neg
1436,防臭吸汗,neg
1437,储存食物,neg
1438,连裙,neg
1439,叠衣板,neg
1440,平板电脑,neg
1441,滋补养颜,neg
1442,纺布,neg
1443,虾黄,neg
1444,橙红色,neg
1445,浅橘色,neg
1446,窄书架,neg
1447,辅助滋养,neg
1448,养眼护眼,neg
1449,记录仪,neg
1450,微纤维,neg
1451,纯正黄,neg
1452,钢材,neg
1453,秦琴,neg
1454,陀黄,neg
1455,亚麻阔腿裤,neg
1456,伞裙,neg
1457,特白,neg
1458,双绿色,neg
1459,串灯,neg
1460,细口瓶,neg
1461,净蓝,neg
1462,精白,neg
1463,漆膜,neg
1464,棉雪纺,neg
1465,祛除甲醛,neg
1466,百褶,neg
1467,汽车雨挡,neg
1468,东方瑞丽,neg
1469,束腿,neg
1470,轮滑鞋套,neg
1471,罗纹拼接,neg
1472,防呛,neg
1473,长毛领,neg
1474,裙摆,neg
1475,显重,neg
1476,头套,neg
1477,壮阳,neg
1478,羽毛袖,neg
1479,洁厕剂,neg
1480,毛绒领,neg
1481,都市气质风格,neg
1482,面霜,neg
1483,钓鱼手套,neg
1484,车载香水,neg
1485,鞋刷,neg
1486,光盘,neg
1487,花式,neg
1488,清新白,neg
1489,方桌,neg
1490,瑜伽绳,neg
1491,月亮节,neg
1492,灵动白色,neg
1493,走光裤,neg
1494,公主床,neg
1495,桔棕色,neg
1496,笑语,neg
1497,劳保鞋,neg
1498,冥币纸钱,neg
1499,凳,neg
1500,移动硬盘,neg
1501,手机外壳,neg
1502,金钢石,neg
1503,耳夹,neg
1504,写实风,neg
1505,陈皮糖,neg
1506,书报架,neg
1507,T型,neg
1508,校园紫色,neg
1509,扮家家,neg
1510,爬服,neg
1511,电热饭盒,neg
1512,组合书柜,neg
1513,钢笔,neg
1514,白彩,neg
1515,散步,neg
1516,猪蹄,neg
1517,土苏卜,neg
1518,银,neg
1519,玩具刀,neg
1520,枕头领,neg
1521,雅粉,neg
1522,番茄,neg
1523,土豆泥,neg
1524,装鱼袋,neg
1525,儿童书桌,neg
1526,手机包,neg
1527,透气防晒,neg
1528,古典现代范,neg
1529,挡风,neg
1530,麻辣烫,neg
1531,堆堆袖,neg
1532,藏白,neg
1533,除水肿,neg
1534,玻璃纤维,neg
1535,花蕾丝,neg
1536,划船机,neg
1537,暗粉色,neg
1538,砖红色,neg
1539,塑形,neg
1540,择业,neg
1541,收腰露背,neg
1542,活口,neg
1543,修饰袖口,neg
1544,镇静安眠,neg
1545,矮床,neg
1546,黑衬衫,neg
1547,上色,neg
1548,爽肤,neg
1549,银光蓝,neg
1550,真丝短袖衫,neg
1551,下火喝,neg
1552,舞蹈裙,neg
1553,台秤,neg
1554,啫喱膏,neg
1555,运动挎包,neg
1556,蓝红,neg
1557,窖酒,neg
1558,眼镜框,neg
1559,瑜伽球,neg
1560,职业气质,neg
1561,狗妈,neg
1562,翻盖,neg
1563,地中海,neg
1564,听众,neg
1565,加厚舒适,neg
1566,小功率,neg
1567,荷叶摆,neg
1568,洗浴巾,neg
1569,石瓷,neg
1570,红黑,neg
1571,青砖茶,neg
1572,绚紫,neg
1573,打包箱,neg
1574,润喉润肺,neg
1575,彩红色,neg
1576,黄金板,neg
1577,贝壳白,neg
1578,奶昔,neg
1579,线衣,neg
1580,铜钱草,neg
1581,胎帽,neg
1582,浅钢蓝色,neg
1583,挖掘机配件,neg
1584,晴空蓝,neg
1585,珍珠银色,neg
1586,青白,neg
1587,橡皮粉,neg
1588,视察,neg
1589,高柜,neg
1590,大人,neg
1591,灯,neg
1592,柔软弹性,neg
1593,赫本黑色,neg
1594,珍珠色,neg
1595,影碟机,neg
1596,金银丝,neg
1597,锻面,neg
1598,魅惑红色,neg
1599,测温,neg
1600,浅沙,neg
1601,宝宝背带裤,neg
1602,公主玩具,neg
1603,假双领,neg
1604,护肤套装,neg
1605,硬紫草,neg
1606,阳光可爱范,neg
1607,学习桌,neg
1608,护肝,neg
1609,长袖,neg
1610,保暖减龄,neg
1611,蜡笔,neg
1612,男士西装,neg
1613,淡白色,neg
1614,经典红色,neg
1615,个性双肩包,neg
1616,波浪袖,neg
1617,汽车座套,neg
1618,行走,neg
1619,兔毛领,neg
1620,分装瓶,neg
1621,防晒隔热,neg
1622,牛仔袖,neg
1623,储物,neg
1624,抹胸式,neg
1625,青黄,neg
1626,肤红,neg
1627,蚝刀,neg
1628,小红帽,neg
1629,砖粉,neg
1630,尺子,neg
1631,套袖,neg
1632,粗跟凉鞋,neg
1633,石英砂,neg
1634,排球服,neg
1635,风筝,neg
1636,美容美发床,neg
1637,电推剪,neg
1638,高岭土,neg
1639,烟蓝,neg
1640,松子,neg
1641,金枪鱼,neg
1642,印花面料,neg
1643,省水,neg
1644,碳蓝,neg
1645,猫咪,neg
1646,组员,neg
1647,热水壶,neg
1648,毛球挎包,neg
1649,半皮,neg
1650,儿童遮阳帽,neg
1651,可爱粉,neg
1652,吹逼,neg
1653,主板,neg
1654,加厚修身,neg
1655,贵族白,neg
1656,棉线裤,neg
1657,赛车手套,neg
1658,亚丁白,neg
1659,复刻,neg
1660,拉出门,neg
1661,耐高温,neg
1662,磨砂真皮,neg
1663,西装棉,neg
1664,白板,neg
1665,奢华大牌,neg
1666,防水防脏,neg
1667,保暖挡风,neg
1668,斜挎,neg
1669,美式奢华范,neg
1670,翻毛领,neg
1671,可变形,neg
1672,双层,neg
1673,男休闲短裤,neg
1674,冰海蓝,neg
1675,演出,neg
1676,平拉门,neg
1677,闺女,neg
1678,黑马铃薯,neg
1679,月子,neg
1680,冰绿,neg
1681,针织纱,neg
1682,运动减震,neg
1683,赫本风格,neg
1684,木柄,neg
1685,耦粉,neg
1686,浮漂座,neg
1687,拉链式,neg
1688,健身球,neg
1689,罗纹领,neg
1690,大绿,neg
1691,高腰头,neg
1692,哈尼族风,neg
1693,小商贩,neg
1694,蜜胺,neg
1695,蒸蛋糕,neg
1696,仿真花,neg
1697,包臀,neg
1698,成熟,neg
1699,可剥,neg
1700,蚕天丝,neg
1701,邮蓝色,neg
1702,波浪领,neg
1703,墙贴,neg
1704,开叉衣摆,neg
1705,红色,neg
1706,麻红,neg
1707,间厅柜,neg
1708,保龄球,neg
1709,路亚饵,neg
1710,上白,neg
1711,遮脸,neg
1712,蓬蓬裙,neg
1713,秋鞋,neg
1714,木皮,neg
1715,手压,neg
1716,脆绿,neg
1717,抗初老,neg
1718,翠绿色,neg
1719,祛除黑眼圈,neg
1720,降噪耳机,neg
1721,节水,neg
1722,螺丝刀,neg
1723,澡盆,neg
1724,单间斜挎包,neg
1725,辣条,neg
1726,洗面巾,neg
1727,入耳式耳机,neg
1728,抽绳,neg
1729,面包领,neg
1730,古银色,neg
1731,美白色,neg
1732,内调,neg
1733,紫粉色,neg
1734,小提琴,neg
1735,蜜薯,neg
1736,水果衬衫,neg
1737,鲜绿,neg
1738,水灰色,neg
1739,珍珠绿色,neg
1740,北欧风格,neg
1741,复古紫色,neg
1742,优雅白,neg
1743,香蕉牛奶味,neg
1744,靛青,neg
1745,实白,neg
1746,收藏盒,neg
1747,上厕所,neg
1748,半透橙,neg
1749,一字领,neg
1750,麻将垫,neg
1751,玛瑙黑,neg
1752,蜂拥而上,neg
1753,铜本色,neg
1754,学生装,neg
1755,女士斜背包,neg
1756,瓷饭碗,neg
1757,锆石白,neg
1758,酸梅,neg
1759,木工,neg
1760,褥子,neg
1761,穿搭,neg
1762,烘漆,neg
1763,荧光,neg
1764,女士小衫,neg
1765,显高挑,neg
1766,手表表带,neg
1767,哑光黑,neg
1768,绿油油色,neg
1769,银剑南,neg
1770,定型,neg
1771,茶叶花,neg
1772,荧黄,neg
1773,网红风格,neg
1774,砂蓝色,neg
1775,收腿裤,neg
1776,粉紫,neg
1777,快干,neg
1778,亮橘色,neg
1779,夏装,neg
1780,显迷人,neg
1781,矮个子们,neg
1782,菠萝黄色,neg
1783,止咳止泻,neg
1784,书架,neg
1785,酸乳味,neg
1786,化痰,neg
1787,好职业,neg
1788,防晒外,neg
1789,哗然,neg
1790,婴儿隔尿垫,neg
1791,半盔,neg
1792,毛毡垫,neg
1793,挂面,neg
1794,针织套装,neg
1795,太空领,neg
1796,臭氧,neg
1797,珍珠衫,neg
1798,纯豆绿色,neg
1799,地漏盖,neg
1800,蕾丝花边,neg
1801,决明子茶,neg
1802,码表,neg
1803,叉子,neg
1804,八分裤,neg
1805,芥黄,neg
1806,蛋黄粽子,neg
1807,僧侣,neg
1808,野外帐篷,neg
1809,洗脸皂,neg
1810,泳裤,neg
1811,羽绒棉服,neg
1812,日系拼接风,neg
1813,刮刀,neg
1814,甩肉,neg
1815,避弹衣,neg
1816,细腻修身,neg
1817,冰红,neg
1818,气质白色,neg
1819,手串,neg
1820,泡脚桶,neg
1821,男鞋,neg
1822,棉弹力,neg
1823,通勤款,neg
1824,显胖,neg
1825,玩具枪,neg
1826,挂画,neg
1827,纯正粉色,neg
1828,黑乌,neg
1829,下裙,neg
1830,马克笔,neg
1831,火锅,neg
1832,挂帘,neg
1833,日韩范,neg
1834,连裤裙,neg
1835,米白,neg
1836,盛夏,neg
1837,除跳蚤,neg
1838,简约灰,neg
1839,储钱罐,neg
1840,线,neg
1841,微喇裤,neg
1842,电子秤,neg
1843,洗发沐浴二合一,neg
1844,雪纺半身裙,neg
1845,老花,neg
1846,鳄梨,neg
1847,柚色,neg
1848,鱼尾半裙,neg
1849,淡淡蓝色,neg
1850,网纱,neg
1851,卷发器,neg
1852,中厚,neg
1853,杂志,neg
1854,欧美风,neg
1855,修身绑带,neg
1856,思量,neg
1857,摆物架,neg
1858,车模服,neg
1859,俏绿色,neg
1860,小巧,neg
1861,淡化眼,neg
1862,透明红,neg
1863,V字,neg
1864,图腾风,neg
1865,感应开关,neg
1866,金属丝牛仔布,neg
1867,馥奇香调,neg
1868,可爱风,neg
1869,金黄,neg
1870,方向盘套,neg
1871,去痘,neg
1872,米粮桶,neg
1873,格纹领,neg
1874,金丝粉,neg
1875,沙滩巾,neg
1876,抗皱,neg
1877,吸湿防滑,neg
1878,沙糖桔,neg
1879,日常休闲,neg
1880,气质范,neg
1881,雅丽黑,neg
1882,孕妇枕,neg
1883,休闲青年,neg
1884,洗袜子,neg
1885,挖球器,neg
1886,下雨,neg
1887,开裆裤,neg
1888,蕾丝裤,neg
1889,巫毒娃娃,neg
1890,插卡,neg
1891,纯紫蓝色,neg
1892,奶油绿,neg
1893,以身试法,neg
1894,地砖,neg
1895,长靴,neg
1896,透黑,neg
1897,汽水,neg
1898,除垢,neg
1899,电脑桌,neg
1900,云南蓝莓,neg
1901,时尚简约范,neg
1902,冰红茶,neg
1903,装药盒,neg
1904,少女款,neg
1905,再生纤维素,neg
1906,防油溅,neg
1907,晶石,neg
1908,防病菌,neg
1909,小棕,neg
1910,提臀包臀,neg
1911,树脂纤维,neg
1912,温柔粉色,neg
1913,师长,neg
1914,湖光蓝色,neg
1915,音乐枕,neg
1916,碟子,neg
1917,玛丽白,neg
1918,挡泥,neg
1919,背心,neg
1920,48色,neg
1921,矿石黑色,neg
1922,铝型材,neg
1923,私下里,neg
1924,魔力棕色,neg
1925,扫地机器人,neg
1926,夏季,neg
1927,酡红,neg
1928,睫毛器,neg
1929,皮卡车,neg
1930,动手,neg
1931,藏肉,neg
1932,桃红色,neg
1933,项链白,neg
1934,潮宝,neg
1935,包裙,neg
1936,骆驼绒,neg
1937,仔细,neg
1938,针织网布,neg
1939,都市潮范,neg
1940,魔力红,neg
1941,多肉,neg
1942,苞芯丝,neg
1943,西装外套,neg
1944,百搭棕,neg
1945,过街柳,neg
1946,街头气质,neg
1947,水果,neg
1948,菜籽油,neg
1949,筷子盒,neg
1950,纯正灰,neg
1951,藤席,neg
1952,台盆,neg
1953,门垫,neg
1954,电钻,neg
1955,过滤杯,neg
1956,玻璃水壶,neg
1957,南韩冰丝,neg
1958,补光,neg
1959,迷友,neg
1960,增高鞋,neg
1961,花苞袖,neg
1962,褐咖色,neg
1963,瑜伽袜,neg
1964,蓝米,neg
1965,驼白,neg
1966,虾红素,neg
1967,遮眼袋,neg
1968,小猫,neg
1969,欧美涂鸦,neg
1970,小黄,neg
1971,蜂黄,neg
1972,纱长裙,neg
1973,交叉绑带,neg
1974,护脊椎,neg
1975,淡浅灰,neg
1976,香片,neg
1977,绘画,neg
1978,奢华紫,neg
1979,马术风,neg
1980,铝锭,neg
1981,纯棉麻,neg
1982,黄驼色,neg
1983,百褶裙,neg
1984,无腰带,neg
1985,棉鞋,neg
1986,麦黄,neg
1987,超舒适风,neg
1988,松紧舒适,neg
1989,新生妈妈,neg
1990,保暖,neg
1991,游泳裤,neg
1992,光粉,neg
1993,蹲便,neg
1994,钉枪,neg
1995,条纹衫,neg
1996,带帽,neg
1997,香蕉,neg
1998,珊瑚红色,neg
1999,储奶,neg
2000,泡泡糖,neg
2001,首饰架,neg
2002,教室桌椅,neg
2003,壮年人,neg
2004,IPAD保护套,neg
2005,青黑,neg
2006,西装短裤,neg
2007,膨胀螺丝,neg
2008,洗厕所,neg
2009,猪手,neg
2010,黑白灰迷彩,neg
2011,叶绿素B1,neg
2012,大叶楠,neg
2013,儿童座椅,neg
2014,鄂伦春族风,neg
2015,消除眼袋,neg
2016,双屏,neg
2017,钢塑,neg
2018,电饼锅,neg
2019,双肩背包,neg
2020,电工服,neg
2021,金间黑,neg
2022,果茶,neg
2023,藕,neg
2024,谈单,neg
2025,省时,neg
2026,彩蓝色,neg
2027,阮善,neg
2028,胸针,neg
2029,薄蓝,neg
2030,透气穿,neg
2031,老姜,neg
2032,玫红,neg
2033,口红,neg
2034,防裂保湿,neg
2035,用品架,neg
2036,实黑色,neg
2037,草莓色,neg
2038,哈比人,neg
2039,鸭脖,neg
2040,餐桌,neg
2041,哈佩雕,neg
2042,嫩白亮肤,neg
2043,清洁洗脸,neg
2044,电饼铛,neg
2045,开水,neg
2046,羊毛呢短裤,neg
2047,裘革,neg
2048,收腹机,neg
2049,情趣内衣,neg
2050,金绿色,neg
2051,枫糖味,neg
2052,仙草绿,neg
2053,防泼,neg
2054,双面胶,neg
2055,香瓜,neg
2056,橡皮,neg
2057,牛仔领,neg
2058,冬青香型,neg
2059,三角内裤,neg
2060,胶乳,neg
2061,小太阳,neg
2062,榄绿,neg
2063,宽肩袖,neg
2064,梳妆台,neg
2065,收纳摆件,neg
2066,双层领,neg
2067,民国风,neg
2068,间黑,neg
2069,日韩版,neg
2070,小方桌,neg
2071,拼接衬衣,neg
2072,资州酥,neg
2073,暴汗服,neg
2074,高雅灰,neg
2075,暖气片,neg
2076,跑步机,neg
2077,喷漆,neg
2078,高级灰,neg
2079,霓红,neg
2080,枣红,neg
2081,单车裤,neg
2082,桃绿色,neg
2083,深枣红,neg
2084,蓝玉米,neg
2085,甲克,neg
2086,电话,neg
2087,酸奶块,neg
2088,棉纺,neg
2089,声卡,neg
2090,喂食,neg
2091,靠椅,neg
2092,冰粉色,neg
2093,青葱,neg
2094,橘粉色,neg
2095,灰金,neg
2096,男纸,neg
2097,条绒西服,neg
2098,显瘦包臀,neg
2099,缩口裤,neg
2100,搬运,neg
2101,折叠袖,neg
2102,有线连接,neg
2103,雾化毛孔,neg
2104,五指袜,neg
2105,蓝霉,neg
2106,草席,neg
2107,可塑形,neg
2108,小洗衣机,neg
2109,染头发,neg
2110,小书包,neg
2111,浴帘,neg
2112,丹宁蓝,neg
2113,蛋糕裙摆,neg
2114,洗衣服,neg
2115,自带线,neg
2116,量眉器,neg
2117,护士鞋,neg
2118,玉佩,neg
2119,拾掇,neg
2120,时尚典雅范,neg
2121,瑜伽内衣,neg
2122,圆弧下摆,neg
2123,玛瑙灰,neg
2124,魔力咖色,neg
2125,秋日,neg
2126,闪绿,neg
2127,伴娘服,neg
2128,唐装式,neg
2129,眼线液笔,neg
2130,热力绒,neg
2131,切丝器,neg
2132,牛仔背心,neg
2133,英伦经典范,neg
2134,男士皮带,neg
2135,线环领带,neg
2136,网球练习器,neg
2137,排脂肪粒,neg
2138,手抄,neg
2139,茶绿,neg
2140,两面穿,neg
2141,雅舒绒,neg
2142,眼线液,neg
2143,削皮刀,neg
2144,健身手套,neg
2145,无袖雪纺衫,neg
2146,喷枪,neg
2147,下装,neg
2148,花边,neg
2149,办公凳,neg
2150,三月,neg
2151,纯正黑色,neg
2152,高一孩子,neg
2153,包装袋,neg
2154,送走,neg
2155,偏红,neg
2156,覆盖毛孔,neg
2157,花茶,neg
2158,森女知性范,neg
2159,珍珠黑,neg
2160,麻白,neg
2161,剥蒜器,neg
2162,拍照,neg
2163,管材,neg
2164,轮滑轮子,neg
2165,尊贵灰,neg
2166,白T恤,neg
2167,超软绒,neg
2168,原绿,neg
2169,手抓球,neg
2170,芝士巧克力,neg
2171,鲜枣红,neg
2172,纯棉三角裤,neg
2173,豆沫糖,neg
2174,夕红色,neg
2175,止咳通鼻,neg
2176,炫酷灰,neg
2177,柔灰色,neg
2178,小学学生,neg
2179,浅咖,neg
2180,情侣衫,neg
2181,伊豆蓝色,neg
2182,阳极红色,neg
2183,标准红色,neg
2184,触摸,neg
2185,甲壳素纤维,neg
2186,可爱粉色,neg
2187,莲粉,neg
2188,人犯,neg
2189,角橱,neg
2190,消食,neg
2191,藤草包,neg
2192,柚子茶,neg
2193,修身打底,neg
2194,巴旦木巧克力,neg
2195,翻领圆领,neg
2196,攀岩裤,neg
2197,萌绿色,neg
2198,肌肤保湿,neg
2199,姜薯,neg
2200,芙蓉石,neg
2201,淡橘红,neg
2202,乌黑色,neg
2203,中空,neg
2204,铁皮枫斗,neg
2205,水绿色,neg
2206,空气清新剂,neg
2207,复古紫,neg
2208,煤气灶,neg
2209,吸尘器,neg
2210,柿红,neg
2211,女士双肩包,neg
2212,牛排,neg
2213,饲料,neg
2214,防霉防潮,neg
2215,礼拜四,neg
2216,曲奇饼干,neg
2217,超长裙,neg
2218,主人家,neg
2219,小朋友,neg
2220,苹果醋,neg
2221,电源开关,neg
2222,优雅粉色,neg
2223,自然休闲,neg
2224,运动透气,neg
2225,酥饼,neg
2226,月光女神,neg
2227,吸汗防臭,neg
2228,少年人,neg
2229,光绿,neg
2230,电流,neg
2231,蝶粉,neg
2232,嫩滑,neg
2233,肠粉,neg
2234,串珠,neg
2235,卸妆巾,neg
2236,鹌鹑蛋,neg
2237,骑行马甲,neg
2238,激情夜店风格,neg
2239,青柚,neg
2240,仿丝缎,neg
2241,古蓝,neg
2242,时尚大方,neg
2243,调频器,neg
2244,哺乳裙,neg
2245,收腹性感,neg
2246,盖布,neg
2247,异域范,neg
2248,黑麦,neg
2249,镇静神经,neg
2250,雀舌茶,neg
2251,紧固,neg
2252,遮肚腩,neg
2253,葱绿,neg
2254,酷炫,neg
2255,珍珠白色,neg
2256,深黄色,neg
2257,亮绿,neg
2258,桶包,neg
2259,小布丁,neg
2260,飞飞袖,neg
2261,香辣,neg
2262,跳跳棋,neg
2263,棉内裤,neg
2264,包饺子,neg
2265,透气鞋,neg
2266,筷笼,neg
2267,紫草,neg
2268,翻盖式,neg
2269,领结,neg
2270,活络,neg
2271,发膜,neg
2272,汽车刹车配件,neg
2273,女凉鞋,neg
2274,全米色,neg
2275,餐具碗,neg
2276,选课,neg
2277,美臀裤,neg
2278,小三角架,neg
2279,彩绿,neg
2280,极光蓝,neg
2281,茶碗,neg
2282,三角小裤,neg
2283,咸,neg
2284,杏黄,neg
2285,后脱式,neg
2286,修眉刀,neg
2287,运动内衣,neg
2288,提味道,neg
2289,芋头,neg
2290,魅影黑,neg
2291,眼镜架,neg
2292,保色,neg
2293,收纳防尘,neg
2294,迎宾灯,neg
2295,妆粉,neg
2296,焦糖味,neg
2297,暗白色,neg
2298,便签,neg
2299,烧饼,neg
2300,铝材,neg
2301,耳罩,neg
2302,靓白,neg
2303,黄棕,neg
2304,夹心饼干,neg
2305,奶酪饼干,neg
2306,调酒,neg
2307,显高搭,neg
2308,橱柜,neg
2309,黑黢黢,neg
2310,蕃茄红,neg
2311,乳贴,neg
2312,朴素,neg
2313,一拖四,neg
2314,盖子,neg
2315,英伦红,neg
2316,铁红色,neg
2317,金属棕,neg
2318,倒立机,neg
2319,小西服,neg
2320,卡套,neg
2321,亚麻衬衫,neg
2322,丝蓝,neg
2323,富贵棕,neg
2324,黄铜色,neg
2325,初中学生,neg
2326,遮身材,neg
2327,星灰,neg
2328,磨砂灰,neg
2329,娃儿,neg
2330,独个儿,neg
2331,鱼饵,neg
2332,欧美风潮,neg
2333,OL风,neg
2334,防滑裤架,neg
2335,秋,neg
2336,选萃,neg
2337,深褐色,neg
2338,英伦红色,neg
